epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
15,3.5582567883147704,nan,nan,nan,2.0596259375,54.458000007324216,78.16199999267577,0,0,0,9.909347735729111e-05
16,3.4414297907377223,nan,nan,nan,1.9054521875,57.493999997558596,80.57000001220703,0,0,0,9.897706556056872e-05
17,3.3816027347799493,0.9999998842688392,0.015662836661101298,0.04147775272438995,1.782625625,59.93600001220703,82.55200000976562,0,0,0,9.885370927539598e-05
18,3.2832536907981242,nan,nan,nan,1.68158875,62.12800002685547,83.87000000488281,0,0,0,9.872342798116033e-05
19,3.219809382844219,nan,nan,nan,1.5992359375,63.792000024414065,85.04199999755859,0,0,0,9.858624225078841e-05
20,3.1510109400196518,0.9999998755973402,0.017699364463182838,0.0433393683207097,1.5294684375,65.25399999511718,85.94599999755859,0,0,0,9.844217374749732e-05
21,3.0672140124318696,nan,nan,nan,1.4691796875,66.53799999267578,86.83999999511718,0,0,0,9.829124522137387e-05
22,3.0406220045974024,nan,nan,nan,1.418485625,67.53199998779297,87.51800001953124,0,0,0,9.813348050578192e-05
23,2.9667993640061097,nan,nan,0.052854097513802094,1.373618125,68.43399998779297,88.16800001708984,0,0,0,9.796890451359894e-05
24,2.9548405465081062,nan,nan,0.05891794002771997,1.3360584375,69.21800001220703,88.57799998779296,0,0,0,9.779754323328192e-05
25,2.867958971969992,nan,nan,nan,1.3054053125,69.93199998779296,88.98199998779297,0,0,0,9.76194237247635e-05
26,2.8638675423930113,0.9999998319301483,0.02207548588503192,0.07109575041254862,1.2800909375,70.46600001464844,89.29599998779297,0,0,0,9.74345741151789e-05
27,2.8039365255480093,nan,nan,nan,1.2592740625,70.88999998779298,89.52999998779296,0,0,0,9.724302359442434e-05
28,2.7648625146094368,nan,nan,nan,1.2419590625,71.30600001220704,89.76000003417968,0,0,0,9.704480241054755e-05
29,2.7402301663212736,nan,nan,0.10816645770550345,1.2267709375,71.62200001220702,89.95400000732423,0,0,0,9.683994186497131e-05
30,2.7334830343103906,nan,nan,nan,1.214961875,71.9580000048828,90.14200000732421,0,0,0,9.662847430755062e-05
31,2.6963003603674527,nan,nan,nan,1.2056134375,72.25800000976562,90.2920000341797,0,0,0,9.641043313146417e-05
32,2.7002669418934913,nan,nan,nan,1.1993984375,72.44400001220703,90.38800003417968,0,0,0,9.618585276794129e-05
33,2.615293302314935,nan,nan,0.15340758406733582,1.19287375,72.64199998779297,90.5460000366211,0,0,0,9.595476868082481e-05
34,2.60449628473567,nan,nan,0.1660864721197519,1.18953125,72.77800000976562,90.66400000976563,0,0,0,9.571721736097089e-05
35,2.6337473600221384,nan,nan,nan,1.1868925,72.93200001220703,90.73200003662109,0,0,0,9.54732363204867e-05
36,2.6033142474915483,nan,nan,0.14009819307374202,1.185471875,73.08400000976563,90.78600003662109,0,0,0,9.522286408680687e-05
37,2.5778579468921508,nan,nan,nan,1.184703125,73.16800003417968,90.85600003417969,0,0,0,9.49661401966095e-05
38,2.561423464978246,nan,nan,nan,1.1826615625,73.32000002929688,90.91800003173829,0,0,0,9.47031051895729e-05
39,2.5326782202453826,nan,nan,0.07085502880672329,1.180056875,73.39200000488282,90.93200003173828,0,0,0,9.443380060197386e-05
40,2.5290973768245686,nan,nan,nan,1.1774690625,73.45000002929687,91.00200003417969,0,0,0,9.415826896012867e-05
41,2.5059003457843922,nan,nan,0.07084815246428994,1.174938125,73.52600002929688,90.96600003417969,0,0,0,9.387655377367758e-05
42,2.4781248608557918,nan,nan,0.0731881985308336,1.172944375,73.70000002929687,91.01400003417969,0,0,0,9.358869952871436e-05
43,2.4897487643811345,nan,nan,nan,1.1724684375,73.74600002685547,91.1160000048828,0,0,0,9.329475168076114e-05
44,2.47047542386966,nan,nan,0.07377687217198688,1.171668125,73.8280000024414,91.14400000488281,0,0,0,9.299475664759068e-05
epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
45,2.4499581023562347,nan,nan,0.07660070857811842,1.17240125,73.88600000488282,91.08400003173828,0,0,0,9.268876180189639e-05
46,2.477327773611037,0.999999787857969,0.027405334439028962,0.076487281610616,1.1721809375,73.97200003173828,91.13800000488281,0,0,0,9.237681546381157e-05
47,2.416241137958545,nan,nan,nan,1.172576875,73.99800003173829,91.18000003173829,0,0,0,9.205896689327923e-05
48,2.375020743798104,nan,nan,0.07934116904767488,1.1736371875,73.98600003417968,91.1480000024414,0,0,0,9.173526628227329e-05
49,2.4020934549929334,nan,nan,0.08044057971627401,1.1746134375,73.99200000732422,91.17400000488281,0,0,0,9.140576474687264e-05
50,2.411520170174438,nan,nan,0.08089123883371731,1.1750621875,73.9140000341797,91.24200000488281,0,0,0,9.107051431918946e-05
51,2.339429500101091,nan,nan,0.0799138165212316,1.1756859375,73.98200003173828,91.18800000244141,0,0,0,9.07295679391526e-05
52,2.355859380021846,nan,nan,0.07932667779050571,1.17535,74.00800000488282,91.23800002929687,0,0,0,9.038297944614785e-05
53,2.3661565732041137,nan,nan,nan,1.175599375,74.06800002929687,91.206,0,0,0,9.003080357051607e-05
54,2.3340961111249396,nan,nan,nan,1.177309375,74.16800000732422,91.1300000024414,0,0,0,8.967309592491052e-05
55,2.3213281012076936,nan,nan,0.07104204460787926,1.1779053125,74.19000002929687,91.17400002929688,0,0,0,8.930991299551516e-05
56,2.356063467850216,nan,nan,0.06925625482545816,1.1792546875,74.23400002929688,91.17200000244141,0,0,0,8.894131213312467e-05
57,2.324489111094166,nan,nan,0.06875353379191446,1.180304375,74.27800002685547,91.2380000048828,0,0,0,8.85673515440882e-05
58,2.3239737565187717,nan,nan,0.06890666967988919,1.181898125,74.2700000024414,91.26200002685547,0,0,0,8.818809028111783e-05
59,2.3051583787424863,nan,nan,0.0678542482582547,1.1820315625,74.26800002685547,91.2300000024414,0,0,0,8.780358823396352e-05
60,2.3038295982457657,nan,nan,0.06744180755059925,1.18290625,74.29200002929687,91.2220000024414,0,0,0,8.741390611995581e-05
61,2.2781723181692533,nan,nan,0.0674560437698087,1.184014375,74.39400000488281,91.3260000024414,0,0,0,8.701910547441786e-05
62,2.305359521644007,nan,nan,0.06713538866588395,1.1867053125,74.364,91.3340000024414,0,0,0,8.661924864094822e-05
63,2.278527850155636,nan,nan,nan,1.18856,74.36400002685546,91.36000000244141,0,0,0,8.621439876157622e-05
64,2.2809742790617817,nan,nan,0.0664796685765711,1.1901328125,74.31400002929688,91.304,0,0,0,8.5804619766791e-05
65,2.2695555483503975,nan,nan,0.06676765882687793,1.19081,74.32800002929687,91.25400002441407,0,0,0,8.53899763654461e-05
66,2.238850507280714,nan,nan,0.06708416496839026,1.191890625,74.28600002929687,91.28600000244141,0,0,0,8.497053403454133e-05
67,2.2598653146021848,nan,nan,0.06687955702130172,1.193244375,74.33600003173828,91.28400002685547,0,0,0,8.454635900888305e-05
68,2.227207226623639,nan,nan,0.06687485527166788,1.194378125,74.33600000732422,91.27200002441407,0,0,0,8.4117518270625e-05
69,2.254535371212841,nan,nan,0.06720957526867148,1.1948640625,74.37200002929687,91.316,0,0,0,8.368407953869104e-05
70,2.2032120922963014,0.9999997722063896,0.028712177484742,0.06542260385454178,1.19738875,74.3760000024414,91.29,0,0,0,8.324611125808152e-05
71,2.229087062305112,nan,nan,0.06618075284639374,1.19936375,74.35400002685547,91.28599999755859,0,0,0,8.280368258906504e-05
72,2.1983891826072375,nan,nan,0.06608169906579857,1.2006178125,74.3860000024414,91.296,0,0,0,8.235686339625725e-05
73,2.1871149259791385,nan,nan,0.06650477026899655,1.2012790625,74.31600000244141,91.29199999755859,0,0,0,8.190572423758837e-05
74,2.1886855884612224,nan,nan,0.06558377185105373,1.2025928125,74.414,91.33600000244141,0,0,0,8.145033635316128e-05
75,2.203939204641002,nan,nan,0.06630822224058598,1.2037103125,74.41600000488282,91.25800002685547,0,0,0,8.099077165400204e-05
76,2.1887291178142996,nan,nan,0.06515726569346149,1.2046778125,74.45400003173827,91.27600002685547,0,0,0,8.052710271070405e-05
77,2.2120893284094802,nan,nan,0.06608924269378423,1.2065428125,74.41800003417968,91.3580000024414,0,0,0,8.005940274196846e-05
78,2.1462221877942746,nan,nan,0.06648665024109071,1.2065934375,74.44000000488282,91.298,0,0,0,7.958774560304211e-05
79,2.15464580216282,nan,nan,0.06557279719645791,1.2063671875,74.54200000488281,91.33000000244141,0,0,0,7.911220577405486e-05
80,2.1953675673543502,nan,nan,0.066093345684149,1.2077678125,74.47800003173828,91.27400003173828,0,0,0,7.863285834825832e-05
81,2.180621569772228,nan,nan,nan,1.2084575,74.5280000024414,91.33000000488282,0,0,0,7.814977902016779e-05
82,2.1705879999293414,nan,nan,0.0658479562516121,1.21107625,74.47600002441406,91.32400002929687,0,0,0,7.766304407360924e-05
83,2.1673514257422646,nan,nan,0.06528981778767708,1.2131696875,74.47,91.32200002929687,0,0,0,7.717273036967312e-05
84,2.1515026831512545,nan,nan,0.06551876243093697,1.2138696875,74.61600002929687,91.30200002685547,0,0,0,7.667891533457719e-05
85,2.1571893449976955,nan,nan,0.06531696732667425,1.2149290625,74.59,91.312,0,0,0,7.618167694743997e-05
86,2.1456175379806477,nan,nan,0.06474179377128704,1.2165109375,74.60800003173829,91.29800002685546,0,0,0,7.568109372796695e-05
87,2.129912523914584,nan,nan,0.06489697442078095,1.217668125,74.55600000976563,91.30200002929688,0,0,0,7.517724472405145e-05
88,2.1490521389994024,nan,nan,0.06497449685427115,1.2198815625,74.52000000732421,91.33000002685547,0,0,0,7.467020949929198e-05
89,2.138918212039484,0.9999997694905904,0.029331792104659443,0.06387116375872844,1.2209240625,74.67600002929687,91.31400002685547,0,0,0,7.416006812042828e-05
90,2.183884823684403,nan,nan,0.06310571423418325,1.21997375,74.72400002929687,91.332,0,0,0,7.36469011446978e-05
91,2.096028685903282,nan,nan,nan,1.2201596875,74.66200002197266,91.36600002929687,0,0,0,7.313078960711483e-05
92,2.1244978736058697,nan,nan,0.06261711198833587,1.2219265625,74.6439999975586,91.39000000244141,0,0,0,7.26118150076741e-05
93,2.1567126296216443,0.9999997730163648,0.02933232576178489,0.06332102815637723,1.2222284375,74.714,91.41200000488281,0,0,0,7.209005929848105e-05
94,2.1460694526787476,nan,nan,0.0631509216042231,1.2218775,74.67800002685547,91.43600000732422,0,0,0,7.156560487081051e-05
95,2.1065838755272943,nan,nan,0.06371721648853079,1.2217490625,74.72200002929688,91.45600002929687,0,0,0,7.103853454209628e-05
96,2.152499691616717,nan,nan,nan,1.221905625,74.73800002685547,91.45600000488281,0,0,0,7.050893154285328e-05
97,2.138542373879827,nan,nan,nan,1.22136,74.7700000024414,91.40800003173828,0,0,0,6.997687950353441e-05
98,2.1237720034295897,nan,nan,nan,1.2217871875,74.74200000488281,91.47400000488281,0,0,0,6.944246244132443e-05
99,2.1005853823334766,nan,nan,nan,1.221728125,74.81200000732422,91.46400002685547,0,0,0,6.890576474687264e-05
100,2.1219677621607396,nan,nan,0.06287392917469585,1.2225259375,74.87000000488281,91.43200000244141,0,0,0,6.836687117096659e-05
101,2.0930007496040215,nan,nan,0.06346033013862767,1.2241665625,74.84600002685546,91.42400000488281,0,0,0,6.782586681114894e-05
102,2.091575248731221,nan,nan,0.06335673539889612,1.22508125,74.898,91.45800002929687,0,0,0,6.728283709827963e-05
103,2.125578692252878,nan,nan,nan,1.225201875,74.884,91.43600000488281,0,0,0,6.673786778304537e-05
104,2.0881962502221887,nan,nan,nan,1.225500625,74.88200002197266,91.36600003173828,0,0,0,6.619104492241846e-05
105,2.09419136429481,nan,nan,0.06276890051534041,1.22648625,74.876,91.45000003173828,0,0,0,6.564245486606762e-05
106,2.0746804312836353,nan,nan,0.06254268426159255,1.228786875,74.88200002197266,91.43800000488281,0,0,0,6.509218424272217e-05
107,2.0950760199583405,nan,nan,0.06273649753533679,1.2293334375,74.91400002441407,91.45000000488281,0,0,0,6.454031994649248e-05
108,2.0700834717491357,nan,nan,0.06230395120962394,1.23182,74.87199999755859,91.43000003173829,0,0,0,6.398694912314831e-05
109,2.0624415217448386,nan,nan,nan,1.232133125,74.8679999975586,91.45400000732423,0,0,0,6.343215915635762e-05
110,2.086365163373909,nan,nan,nan,1.23288125,74.90800002441406,91.40800003173828,0,0,0,6.287603765388743e-05
111,2.0749738077274995,nan,nan,0.06238175017519487,1.2343590625,74.958,91.4820000048828,0,0,0,6.231867243376977e-05
112,2.08001029605774,nan,nan,0.06225017761643366,1.2354534375,74.9739999975586,91.49000000488282,0,0,0,6.176015151043409e-05
113,2.045489731118929,nan,nan,nan,1.2353246875,74.92600000244141,91.49200000488281,0,0,0,6.120056308080872e-05
114,2.0732525126348964,nan,nan,0.06161089201899265,1.235081875,74.97600002441406,91.52000002685547,0,0,0,6.06399955103937e-05
115,2.0529477906932265,nan,nan,0.06166340884634202,1.2355859375,75.02200002441407,91.48600002929687,0,0,0,6.0078537319306686e-05
116,2.062029309076466,nan,nan,0.06093087819643873,1.2361853125,75.1319999975586,91.48200000732422,0,0,0,5.951627716830467e-05
117,2.057290269840631,nan,nan,nan,1.236685625,75.08800002197266,91.45400000488281,0,0,0,5.8953303844783456e-05
118,2.0476049595027805,nan,nan,0.06101535499054227,1.23777375,75.07199999755859,91.45000003173828,0,0,0,5.838970624875698e-05
119,2.0201699548869207,nan,nan,nan,1.24039875,74.96000002441406,91.45600002929687,0,0,0,5.78255733788191e-05
120,2.0280137397021316,nan,nan,0.06044009522342091,1.2425684375,74.93799999511718,91.46400000244141,0,0,0,5.726099431808963e-05
121,2.0411606535351248,nan,nan,0.0608879120173238,1.245659375,75.0379999975586,91.4420000024414,0,0,0,5.669605822014707e-05
122,2.042268501149474,nan,nan,nan,1.2483884375,74.93000002197266,91.40800000244141,0,0,0,5.613085429495019e-05
123,2.0349241941095255,nan,nan,nan,1.24975875,74.98799999511719,91.41800002929688,0,0,0,5.556547179475087e-05
124,2.0016756620910243,nan,nan,0.06052320363442246,1.2506440625,75.02600001953125,91.44200000488281,0,0,0,5.5e-05
125,2.0500438112339716,nan,nan,nan,1.2512571875,74.98399999511719,91.42800003173828,0,0,0,5.443452820524913e-05
126,2.023347798440096,nan,nan,0.06060314760338679,1.2515378125,74.92799999511719,91.35800002685546,0,0,0,5.3869145705049814e-05
127,2.017923602097326,nan,nan,0.060910876657215236,1.2538528125,74.95200001953125,91.38000002685547,0,0,0,5.330394177985294e-05
128,2.034106134891891,nan,nan,nan,1.255126875,75.04399999267578,91.39000002929687,0,0,0,5.273900568191038e-05
129,2.0191782511395515,0.9999997870003482,0.029753882212313076,0.06011062058851683,1.2570553125,75.00999999023438,91.37000002685546,0,0,0,5.217442662118091e-05
130,2.022201442508865,nan,nan,nan,1.2576884375,75.05800001708984,91.398,0,0,0,5.161029375124304e-05
131,1.9740885154997034,nan,nan,0.06025297058482679,1.259461875,75.11199999023438,91.38,0,0,0,5.104669615521656e-05
132,2.023392634044925,nan,nan,0.05998511095609453,1.260311875,75.02999998535157,91.43000002929688,0,0,0,5.0483722831695335e-05
133,1.9967740110451464,nan,nan,0.06042886074992726,1.2611703125,75.07000001220703,91.41200002929688,0,0,0,4.9921462680693324e-05
134,1.9767786788997603,nan,nan,0.05961764786097643,1.2616384375,75.12800001464844,91.39000000244141,0,0,0,4.9360004489606314e-05
135,2.0004021327177304,nan,nan,0.05922411656607207,1.2628375,75.1579999951172,91.44600000488282,0,0,0,4.87994369191913e-05
136,1.9900996910868216,nan,nan,0.05960183595266226,1.2651121875,75.12200001953126,91.44400002929687,0,0,0,4.8239848489565944e-05
137,1.9580832868933582,nan,nan,0.05981080259809153,1.2660359375,75.12999999511719,91.52000002929688,0,0,0,4.768132756623025e-05
138,2.0077046642391134,nan,nan,0.05969367699353672,1.2671815625,75.15200002197265,91.44200000488281,0,0,0,4.712396234611258e-05
139,1.9792385492012274,nan,nan,0.0598648318471454,1.2672671875,75.19200002197266,91.45200000488282,0,0,0,4.65678408436424e-05
140,1.9813639413443305,nan,nan,0.059064427085465,1.2685028125,75.21200002197266,91.37200000244141,0,0,0,4.601305087685168e-05
141,1.9481330071326546,nan,nan,0.0587288581540616,1.2698878125,75.16800002197266,91.35800002929687,0,0,0,4.5459680053507545e-05
142,1.979781391285211,nan,nan,nan,1.2705665625,75.25399999511718,91.38400000488281,0,0,0,4.4907815757277845e-05
143,1.974562182748537,nan,nan,nan,1.2723225,75.14200002197266,91.394,0,0,0,4.435754513393239e-05
144,1.957358052547601,0.9999997885250074,0.02980556593855613,0.059165496700744835,1.2741428125,75.15399999511719,91.44400003173828,0,0,0,4.380895507758154e-05
145,1.9541484088444119,nan,nan,0.05842388158055137,1.2748515625,75.1979999975586,91.43800000488281,0,0,0,4.326213221695464e-05
146,1.9496437618010145,nan,nan,nan,1.276290625,75.24000001953125,91.35800000732422,0,0,0,4.271716290172037e-05
147,1.9593826152628464,nan,nan,0.05907478890896177,1.2779478125,75.25599999267578,91.42000000732422,0,0,0,4.217413318885109e-05
148,1.9469176266881392,nan,nan,nan,1.2798840625,75.2579999975586,91.39000003662109,0,0,0,4.163312882903344e-05
149,1.9460463810691253,nan,nan,0.05854154274993235,1.280715625,75.3759999975586,91.3800000366211,0,0,0,4.109423525312736e-05
150,1.9160933323043714,nan,nan,nan,1.2828240625,75.29599999511719,91.42000003173828,0,0,0,4.055753755867557e-05
151,1.928664424960657,nan,nan,nan,1.2851334375,75.28999999511718,91.38000003417969,0,0,0,4.0023120496465595e-05
152,1.9192890573462709,0.99999979271782,0.0298119944290734,0.05875751664259022,1.286549375,75.33199999267578,91.37000003417968,0,0,0,3.9491068457146736e-05
153,1.9326121768505453,nan,nan,0.05871753947441574,1.287101875,75.38600002197266,91.37000003417968,0,0,0,3.896146545790372e-05
154,1.9075435658248303,nan,nan,0.05927641381867688,1.2880884375,75.27599999511719,91.37600000732422,0,0,0,3.84343951291895e-05
155,1.943298120912221,nan,nan,0.05849020267359549,1.2892396875,75.20199999755859,91.41200000488281,0,0,0,3.790994070151896e-05
156,1.9431295507817532,nan,nan,0.05831750926020429,1.2898365625,75.26400002197266,91.45000003173828,0,0,0,3.73881849923259e-05
157,1.9551476355936888,nan,nan,0.05804437785435447,1.291345625,75.27200001708984,91.37600003173829,0,0,0,3.6869210392885184e-05
158,1.9125142951282286,nan,nan,0.05864076741295848,1.2931290625,75.32400001708984,91.36600003173828,0,0,0,3.635309885530223e-05
159,1.9195835106283259,nan,nan,0.058778783333280106,1.294353125,75.29200001464844,91.36600003662109,0,0,0,3.5839931879571745e-05
160,1.9147059761172385,nan,nan,nan,1.29628625,75.22600001708985,91.37800003173828,0,0,0,3.532979050070801e-05
161,1.9437273123281464,nan,nan,nan,1.2966159375,75.15600001708984,91.40000003173829,0,0,0,3.482275527594856e-05
162,1.9164810974916204,nan,nan,0.058699070067285634,1.296673125,75.16000001708984,91.41200003173829,0,0,0,3.431890627203305e-05
163,1.9029080826315663,nan,nan,0.058500152789979436,1.298403125,75.11799999267578,91.37600003173829,0,0,0,3.381832305256004e-05
164,1.9133808393177274,nan,nan,0.05817937886835241,1.30084,75.18800002197266,91.40400003173828,0,0,0,3.3321084665422807e-05
165,1.9077968824205163,nan,nan,0.05784934848624406,1.302696875,75.14399999267579,91.35200002929687,0,0,0,3.2827269630326885e-05
166,1.9045766623948308,nan,nan,nan,1.3047353125,75.18399999267578,91.3980000024414,0,0,0,3.233695592639077e-05
167,1.9010317803477403,0.9999998023184083,0.02978879743924161,0.057898025614299554,1.3063934375,75.22999999267579,91.3380000024414,0,0,0,3.1850220979832206e-05
168,1.8905802062756534,nan,nan,nan,1.3080109375,75.19200001708984,91.38800002929688,0,0,0,3.136714165174171e-05
169,1.8828734381498098,nan,nan,0.05797875675854446,1.30899875,75.21999999267578,91.43400000244141,0,0,0,3.088779422594516e-05
170,1.9083656341814212,nan,nan,0.05764409771961845,1.3102059375,75.14799999023438,91.42200002929688,0,0,0,3.04122543969579e-05
171,1.8987923345977453,0.9999998014131419,0.02972067594338742,0.05769777102477783,1.310291875,75.20199999023437,91.42800000488282,0,0,0,2.994059725803154e-05
172,1.8898937374853688,nan,nan,0.05764515950477762,1.3116515625,75.24599999267578,91.45200000244141,0,0,0,2.9472897289295957e-05
173,1.918467540535138,nan,nan,nan,1.3135409375,75.22200001953125,91.41800002929688,0,0,0,2.9009228345997946e-05
174,1.9067713583497217,0.9999998057012459,0.02970642956075076,0.0575603594323047,1.3151296875,75.22999999511718,91.36800000488282,0,0,0,2.8549663646838717e-05
175,1.8776950505521182,nan,nan,0.057176807322066654,1.316749375,75.21600001953125,91.36400003173829,0,0,0,2.809427576241165e-05
176,1.906426435704235,nan,nan,0.05746047318481999,1.3178528125,75.15600002197266,91.35800003173829,0,0,0,2.7643136603742755e-05
177,1.8979380282280829,0.9999998053915495,0.029687919368255166,0.05726164486333668,1.3194746875,75.18200001953124,91.34000000732422,0,0,0,2.719631741093496e-05
178,1.8960405079771478,nan,nan,nan,1.32116375,75.20999999511719,91.35600003417969,0,0,0,2.6753888741918485e-05
179,1.8936655674811653,nan,nan,0.05749674272432411,1.3219740625,75.21199999511718,91.39200000488282,0,0,0,2.631592046130896e-05
180,1.8829088333985216,nan,nan,0.056995247580784024,1.3223321875,75.20399999511719,91.40600002929688,0,0,0,2.588248172937502e-05
181,1.8765390764990395,nan,nan,nan,1.3237040625,75.23800001953126,91.38000003173828,0,0,0,2.545364099111697e-05
182,1.8360301931317953,nan,nan,0.05737899676364341,1.32458625,75.26200001953126,91.36800000732421,0,0,0,2.5029465965458683e-05
183,1.885299501468619,nan,nan,nan,1.3262215625,75.21800001708985,91.42400003417968,0,0,0,2.46100236345539e-05
184,1.8695950046431817,nan,nan,0.05704073905259919,1.3284734375,75.23000002197266,91.4200000341797,0,0,0,2.4195380233209008e-05
185,1.8529607314857648,nan,nan,0.05721576859672769,1.3303271875,75.29000001953125,91.37600003417968,0,0,0,2.378560123842377e-05
186,1.8834788592503988,nan,nan,0.057202996753102586,1.3322478125,75.28999999267577,91.41400000732422,0,0,0,2.3380751359051795e-05
187,1.8609238644774488,0.9999998126575034,0.02965550812499069,0.05661607818822447,1.333389375,75.18599999511719,91.40600000732422,0,0,0,2.298089452558216e-05
188,1.8826823987358574,nan,nan,0.05724551352701313,1.3338309375,75.23599999023438,91.33000000976563,0,0,0,2.258609388004419e-05
189,1.8640352878734459,nan,nan,0.057447289354164155,1.334401875,75.25799999267578,91.33400000488281,0,0,0,2.2196411766036492e-05
190,1.841502169243914,nan,nan,0.056737620216741454,1.3349728125,75.22199999267578,91.35200002929687,0,0,0,2.181190971888218e-05
191,1.8661963470357594,nan,nan,0.057071085574089006,1.33592375,75.20999999267578,91.35000000488282,0,0,0,2.1432648455911804e-05
192,1.8397341759370671,nan,nan,0.057265269357880816,1.3377871875,75.24400001953126,91.35800003173829,0,0,0,2.1058687866875344e-05
193,1.828753497150781,nan,nan,0.05756948313427915,1.3397909375,75.25199999511719,91.29400003173828,0,0,0,2.0690087004484855e-05
194,1.8685292961309663,0.9999998130148454,0.029561157656728513,0.05763306659903172,1.3415675,75.26999999511719,91.27400000732422,0,0,0,2.032690407508948e-05
195,1.8552685514342584,nan,nan,0.0576074619700821,1.34294,75.22599999511719,91.27000003173828,0,0,0,1.996919642948395e-05
196,1.8174668752508674,0.9999998131577822,0.029518259574535063,0.057271132495799223,1.344386875,75.26800001953124,91.29200000488281,0,0,0,1.961702055385215e-05
197,1.8389744756700133,nan,nan,nan,1.346214375,75.28200001953125,91.26000000732422,0,0,0,1.927043206084741e-05
198,1.8462134204227194,nan,nan,0.056940054707080245,1.34711625,75.25800001953125,91.26200003173828,0,0,0,1.8929485680810563e-05
199,1.8429165936583618,nan,nan,0.057435784765856444,1.3481103125,75.30199999267577,91.27400002929687,0,0,0,1.859423525312737e-05
200,1.241853876174878,nan,nan,0.05862456709325171,1.3480365625,75.30600001953125,91.26200003173828,0,0,0,1.8264733717726726e-05
201,1.2387079482170031,nan,nan,0.059587405760773274,1.350736875,75.24000001953125,91.25400000732422,0,0,0,1.7941033106720778e-05
202,1.2376935605903705,nan,nan,0.05892926137254154,1.3563975,75.21399999267578,91.23600003173829,0,0,0,1.7623184536188438e-05
203,1.2350533491701816,nan,nan,0.05921264819288664,1.36174,75.18599999511719,91.17600000732422,0,0,0,1.7311238198103627e-05
204,1.2331157920838927,nan,nan,0.05942318830296671,1.3656975,75.14199999267578,91.11800000732421,0,0,0,1.7005243352409334e-05
205,1.233442315523573,nan,nan,0.059517493799066755,1.3703134375,75.05599999267578,91.05000000732421,0,0,0,1.6705248319238863e-05
206,1.2303752038213942,nan,nan,0.05948774316024294,1.3736996875,75.0299999951172,91.04200003173828,0,0,0,1.6411300471285645e-05
207,1.2288224986798282,nan,nan,0.059536809506688375,1.377346875,75.08799999023438,91.02200003173829,0,0,0,1.6123446226322414e-05
208,1.2272134813949835,nan,nan,0.05987411245352311,1.381314375,74.97999999267579,91.02600000488282,0,0,0,1.5841731039871344e-05
209,1.2252380551098825,nan,nan,0.05967902930097567,1.38358875,74.93599999267578,90.97200003173828,0,0,0,1.556619939802614e-05
210,1.2244438777724616,nan,nan,0.06004839679069942,1.3863034375,74.88399999267578,90.93400003173828,0,0,0,1.5296894810427107e-05
211,1.22406090840066,nan,nan,0.06012178429936191,1.38871,74.81600001708985,90.93200003173828,0,0,0,1.50338598033905e-05
212,1.222925520152878,nan,nan,nan,1.3913190625,74.80800001708984,90.89800000732421,0,0,0,1.4777135913193132e-05
213,1.221622997003017,nan,nan,0.060089258232908095,1.3929453125,74.85799999023438,90.87800003417969,0,0,0,1.4526763679513313e-05
