epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
61,2.119850376693846,inf,inf,inf,1.261335625,72.84,90.238,0,0,0,4.4230713544185714e-05
62,2.126296949091194,inf,inf,inf,1.261704375,72.826,90.218,0,0,0,4.405299939597699e-05
63,2.1093548145130288,inf,inf,inf,1.263823125,72.814,90.224,0,0,0,4.38730661162561e-05
64,2.086974848064778,inf,inf,inf,1.2663725,72.754,90.214,0,0,0,4.369094211857378e-05
65,2.087650905291049,inf,inf,inf,1.26542625,72.81,90.298,0,0,0,4.3506656162420486e-05
66,2.0941117909505405,inf,inf,inf,1.2662625,72.83,90.25,0,0,0,4.3320237348685036e-05
67,2.101294681465597,inf,inf,inf,1.266818125,72.812,90.298,0,0,0,4.313171511505913e-05
68,2.084145858681364,inf,inf,inf,1.269198125,72.826,90.268,0,0,0,4.294111923138889e-05
69,2.0780879352971326,inf,inf,inf,1.270661875,72.96,90.214,0,0,0,4.2748479794973796e-05
70,2.0762501594116936,inf,inf,inf,1.270773125,72.834,90.246,0,0,0,4.255382722581401e-05
71,2.058319590431895,inf,inf,inf,1.274163125,72.89,90.272,0,0,0,4.235719226180669e-05
72,2.0623324724743597,inf,inf,inf,1.275630625,72.922,90.32,0,0,0,4.215860595389211e-05
73,2.047568830083028,inf,inf,inf,1.275625,72.906,90.326,0,0,0,4.1958099661150386e-05
74,2.062608875173459,inf,inf,inf,1.274215625,72.954,90.338,0,0,0,4.175570504584946e-05
75,2.0320253898676257,inf,inf,inf,1.276554375,73.084,90.39,0,0,0,4.155145406844535e-05
76,2.0412548788541036,inf,inf,inf,1.27756125,73.106,90.416,0,0,0,4.134537898253514e-05
77,2.0368178755306987,inf,inf,inf,1.278148125,73.196,90.35,0,0,0,4.113751232976376e-05
78,2.018702143364006,inf,inf,inf,1.277301875,73.272,90.41,0,0,0,4.092788693468539e-05
79,2.0084301748340554,inf,inf,inf,1.277104375,73.232,90.474,0,0,0,4.0716535899579935e-05
80,2.0115012520318216,inf,inf,inf,1.276834375,73.276,90.454,0,0,0,4.050349259922592e-05
81,2.008036719118472,inf,inf,inf,1.277223125,73.326,90.39,0,0,0,4.028879067563013e-05
82,2.012334445397631,inf,inf,inf,1.27659,73.416,90.372,0,0,0,4.007246403271522e-05
83,1.9891431472903724,inf,inf,inf,1.277698125,73.432,90.434,0,0,0,3.985454683096583e-05
84,1.9944674057497396,inf,inf,inf,1.278144375,73.424,90.388,0,0,0,3.963507348203431e-05
85,1.988801619846472,inf,inf,inf,1.2792175,73.424,90.372,0,0,0,3.9414078643306655e-05
86,1.98662680251707,inf,inf,inf,1.28248875,73.304,90.392,0,0,0,3.919159721242976e-05
87,1.9849176085014328,inf,inf,inf,1.284056875,73.358,90.424,0,0,0,3.896766432180065e-05
88,1.9753859748752665,inf,inf,inf,1.28407875,73.35,90.448,0,0,0,3.874231533301866e-05
89,1.971730661477974,inf,inf,inf,1.284116875,73.368,90.498,0,0,0,3.851558583130146e-05
90,1.9606455752460792,inf,inf,inf,1.284636875,73.402,90.536,0,0,0,3.828751161986569e-05
91,1.9740942512437119,inf,inf,inf,1.28519125,73.446,90.51,0,0,0,3.8058128714273256e-05
92,1.9601468447682193,inf,inf,inf,1.28425,73.634,90.46,0,0,0,3.782747333674405e-05
93,1.9496954864354061,inf,inf,inf,1.2843425,73.644,90.512,0,0,0,3.759558191043603e-05
94,1.9387600347578382,inf,inf,inf,1.285366875,73.706,90.574,0,0,0,3.736249105369356e-05
95,1.9710865565102926,inf,inf,inf,1.28571625,73.666,90.54,0,0,0,3.712823757426502e-05
96,1.9560097181301512,inf,inf,inf,1.28787125,73.554,90.558,0,0,0,3.689285846349035e-05
97,1.9500695656148268,inf,inf,inf,1.28867875,73.518,90.546,0,0,0,3.665639089045974e-05
98,1.9405319223301016,inf,inf,inf,1.2899975,73.544,90.588,0,0,0,3.641887219614419e-05
99,1.953937802026026,inf,inf,inf,1.28987375,73.626,90.558,0,0,0,3.6180339887498953e-05
100,1.9441994334772812,inf,inf,inf,1.29090125,73.656,90.586,0,0,0,3.59408316315407e-05
101,1.9361334538145316,inf,inf,inf,1.288320625,73.676,90.61,0,0,0,3.570038524939953e-05
102,1.9363768350163237,inf,inf,inf,1.288768125,73.732,90.558,0,0,0,3.5459038710346506e-05
103,1.9276581155262786,inf,inf,inf,1.289563125,73.774,90.558,0,0,0,3.5216830125797945e-05
104,1.9067770037576734,inf,inf,inf,1.290859375,73.814,90.514,0,0,0,3.497379774329709e-05
105,1.9304693167110523,inf,inf,inf,1.293395,73.792,90.558,0,0,0,3.47299799404745e-05
106,1.8984747208374964,inf,inf,inf,1.29302625,73.796,90.606,0,0,0,3.448541521898763e-05
107,1.895490232965262,inf,inf,inf,1.294851875,73.732,90.588,0,0,0,3.42401421984411e-05
108,1.9092500668159016,inf,inf,inf,1.29403125,73.812,90.594,0,0,0,3.3994199610288144e-05
109,1.905330369393412,inf,inf,inf,1.29503625,73.828,90.63,0,0,0,3.37476262917145e-05
110,1.9009622862632516,inf,inf,inf,1.29578625,73.812,90.546,0,0,0,3.350046117950553e-05
111,1.8971959145473156,inf,inf,inf,1.29640875,73.946,90.554,0,0,0,3.325274330389768e-05
112,1.9005091634633349,inf,inf,inf,1.294599375,73.912,90.604,0,0,0,3.300451178241515e-05
