epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
49,1.65136455893993,4.796272288790519,0.12772015975135784,0.4314065518603622,1.37898,70.43999999511719,88.60000003173828,0,0,0,9.140576474687264e-05
50,1.6409395462412724,inf,inf,inf,1.381446875,70.55600001953125,88.63600003417969,0,0,0,9.107051431918946e-05
51,1.6348961748951059,inf,inf,inf,1.3830175,70.59000002197266,88.60200000976562,0,0,0,9.07295679391526e-05
52,1.627089141179427,inf,inf,inf,1.3837128125,70.5239999951172,88.51399998779297,0,0,0,9.038297944614785e-05
53,1.6200920889417616,inf,inf,inf,1.3839090625,70.60400002197265,88.63200000976562,0,0,0,9.003080357051607e-05
54,1.6118483370918926,inf,inf,inf,1.3851453125,70.60600002197266,88.6680000366211,0,0,0,8.967309592491052e-05
55,1.604451237012633,inf,inf,inf,1.3853446875,70.72199999267578,88.72000000732422,0,0,0,8.930991299551516e-05
56,1.5997908692375171,inf,inf,inf,1.3862659375,70.79399999267578,88.68000000732422,0,0,0,8.894131213312467e-05
57,1.592640106245387,inf,inf,inf,1.3874859375,70.89800001708984,88.67200000732421,0,0,0,8.85673515440882e-05
58,1.5848588591856922,inf,inf,inf,1.390330625,71.03799999267578,88.66600003173828,0,0,0,8.818809028111783e-05
59,1.5790746294432503,inf,inf,inf,1.391796875,71.04400001708984,88.72200000732421,0,0,0,8.780358823396352e-05
60,1.573067939634041,inf,inf,inf,1.393535625,71.05999999755859,88.70400000732423,0,0,0,8.741390611995581e-05
61,1.5644607040807783,inf,inf,inf,1.394735625,71.09599999511718,88.79000003417968,0,0,0,8.701910547441786e-05
62,1.5605688250417427,inf,inf,inf,1.3969553125,71.07599998779297,88.82800000732422,0,0,0,8.661924864094822e-05
63,1.554849407846312,inf,inf,inf,1.398035625,70.99600001464843,88.76000003173829,0,0,0,8.621439876157622e-05
64,1.5479794023134155,inf,inf,inf,1.40028375,70.97399998779296,88.75400003173829,0,0,0,8.5804619766791e-05
65,1.543403591278741,inf,inf,inf,1.403128125,70.94400000976563,88.7500000048828,0,0,0,8.53899763654461e-05
66,1.536414299699233,inf,inf,inf,1.4034684375,71.02999999023437,88.78800003417969,0,0,0,8.497053403454133e-05
67,1.5325960094789617,inf,inf,inf,1.40532375,71.02800001220703,88.79800000976563,0,0,0,8.454635900888305e-05
68,1.5274918316651305,inf,inf,inf,1.407735,71.00800001220703,88.7660000366211,0,0,0,8.4117518270625e-05
69,1.5224162068584268,inf,inf,inf,1.4094275,70.96599999023438,88.82800000976563,0,0,0,8.368407953869104e-05
70,1.5171062136820848,inf,inf,inf,1.4084078125,70.98600001220703,88.86800000976562,0,0,0,8.324611125808152e-05
71,1.5118796622438682,inf,inf,inf,1.408238125,71.18200001220703,88.90200003173828,0,0,0,8.280368258906504e-05
72,1.509708034191772,4.294359047064106,0.11771557549927014,0.3549827167646681,1.4097290625,71.08600003417969,88.87200003417969,0,0,0,8.235686339625725e-05
73,1.5037962974880716,inf,inf,inf,1.4102775,71.11999998535157,88.83800000732423,0,0,0,8.190572423758837e-05
74,1.4986583631482722,inf,inf,inf,1.410175625,71.1820000341797,88.83600003173828,0,0,0,8.145033635316128e-05
75,1.4953254571349786,inf,inf,inf,1.410635,71.3100000341797,88.88000003173828,0,0,0,8.099077165400204e-05
76,1.4919888723573143,inf,inf,inf,1.4119,71.34999999023438,88.88200003173829,0,0,0,8.052710271070405e-05
77,1.4882738001817326,inf,inf,inf,1.4133003125,71.26199999023437,88.86200003417969,0,0,0,8.005940274196846e-05
78,1.4840342222357825,inf,inf,inf,1.4122053125,71.30399999023437,88.92200000976563,0,0,0,7.958774560304211e-05
79,1.4788025667627367,inf,inf,inf,1.412570625,71.32600001708984,88.92000000976563,0,0,0,7.911220577405486e-05
80,1.476361927035139,inf,inf,inf,1.4132790625,71.39999999023438,88.89399998779297,0,0,0,7.863285834825832e-05
81,1.4718034654307803,4.209941325046652,0.11638422404265256,0.34736013314802106,1.4157859375,71.33199999023438,88.92199998779297,0,0,0,7.814977902016779e-05
82,1.4684106408358573,inf,inf,inf,1.4187490625,71.32000001464844,88.87400001464843,0,0,0,7.766304407360924e-05
83,1.465291101202595,inf,inf,inf,1.42090375,71.23599999267579,88.7460000366211,0,0,0,7.717273036967312e-05
84,1.4606594613416017,inf,inf,inf,1.4222321875,71.32600001464844,88.8200000366211,0,0,0,7.667891533457719e-05
85,1.4580971264153075,inf,inf,inf,1.4229825,71.27600001464843,88.8020000366211,0,0,0,7.618167694743997e-05
86,1.4545293887742132,inf,inf,inf,1.4237709375,71.22400001464844,88.82199998779296,0,0,0,7.568109372796695e-05
87,1.4515612319314317,inf,inf,inf,1.4254265625,71.21999998779297,88.86200001220703,0,0,0,7.517724472405145e-05
88,1.4476695232254138,inf,inf,inf,1.4256159375,71.43399998535156,88.81599998779296,0,0,0,7.467020949929198e-05
89,1.4457067387471858,inf,inf,inf,1.4261275,71.43600000976562,88.76199998779298,0,0,0,7.416006812042828e-05
90,1.4664748618356902,inf,inf,inf,1.424646875,71.41599998535156,88.77599998779297,0,0,0,7.36469011446978e-05
91,1.461789808970847,4.220960413142264,0.11830248917688514,0.3418791063910099,1.4245015625,71.44000001220704,88.84800001220704,0,0,0,7.313078960711483e-05
92,1.4594891148981908,inf,inf,inf,1.42484875,71.38600001464843,88.80999998779296,0,0,0,7.26118150076741e-05
93,1.4537841274107484,inf,inf,inf,1.4246975,71.38600001708984,88.79600001464844,0,0,0,7.209005929848105e-05
94,1.4523836195135384,inf,inf,inf,1.4256428125,71.45599998779296,88.76599998779297,0,0,0,7.156560487081051e-05
95,1.4478450739126412,4.194088757085762,0.11769297409760483,0.33497419500117487,1.425871875,71.54800001464844,88.80199998779297,0,0,0,7.103853454209628e-05
96,1.4466892873926414,inf,inf,inf,1.4256121875,71.52200001464844,88.78600000976563,0,0,0,7.050893154285328e-05
97,1.4429261167462972,inf,inf,inf,1.4252515625,71.54999998779297,88.8880000366211,0,0,0,6.997687950353441e-05
98,1.4400146994754661,inf,inf,inf,1.426883125,71.54999998779297,88.85800001220703,0,0,0,6.944246244132443e-05
99,1.4372603943784366,inf,inf,inf,1.42762375,71.53999998779297,88.98600001220703,0,0,0,6.890576474687264e-05
100,1.4338516984149803,inf,inf,inf,1.429618125,71.55400001464844,88.98000003417968,0,0,0,6.836687117096659e-05
101,1.430862149984526,inf,inf,inf,1.4301975,71.66399999023437,88.92800003417969,0,0,0,6.782586681114894e-05
102,1.427306394830501,inf,inf,inf,1.42962875,71.58199999023438,88.95800000976563,0,0,0,6.728283709827963e-05
103,1.4258463505646592,inf,inf,inf,1.429705,71.73999998535156,88.92000000976563,0,0,0,6.673786778304537e-05
104,1.4234386313733438,inf,inf,inf,1.4294684375,71.70800001464843,88.94400003662109,0,0,0,6.619104492241846e-05
105,1.4196875104896551,inf,inf,inf,1.42941875,71.68400001220704,88.93799999023437,0,0,0,6.564245486606762e-05
106,1.4177219529422544,inf,inf,inf,1.4307490625,71.73399998779297,88.94399998779296,0,0,0,6.509218424272217e-05
107,1.4155092189352003,inf,inf,inf,1.4315584375,71.81400001220703,88.94999998779296,0,0,0,6.454031994649248e-05
108,1.4127444536280003,inf,inf,inf,1.4328453125,71.90400001708984,88.91999999023437,0,0,0,6.398694912314831e-05
109,1.4093426450265112,4.1916271417642195,0.11858588740378186,0.32950832156373633,1.43399125,71.78599998535157,88.93600001464844,0,0,0,6.343215915635762e-05
110,1.4086211436181713,inf,inf,inf,1.4342271875,71.84200001220704,88.91799998779297,0,0,0,6.287603765388743e-05
111,1.4059428066182003,inf,inf,inf,1.4352509375,71.90400001220704,88.90600001464844,0,0,0,6.231867243376977e-05
112,1.4008012209578955,inf,inf,inf,1.4382178125,71.76999999267578,88.86999999023438,0,0,0,6.176015151043409e-05
113,1.3985453888857298,inf,inf,inf,1.4402621875,71.73000001708985,88.78600001464844,0,0,0,6.120056308080872e-05
114,1.3965441544564794,inf,inf,inf,1.4394140625,71.79799999267578,88.82599999023438,0,0,0,6.06399955103937e-05
115,1.3948801427150517,inf,inf,inf,1.43975,71.81000001464844,88.85400001708985,0,0,0,6.0078537319306686e-05
116,1.3937354914957194,inf,inf,inf,1.439866875,71.72200001220703,88.88599998779297,0,0,0,5.951627716830467e-05
117,1.3902900641103633,4.208257238832499,0.11929910420757248,0.32285152935533884,1.440089375,71.80600000732422,88.82800001220703,0,0,0,5.8953303844783456e-05
118,1.3880089635281063,inf,inf,inf,1.440435625,71.91199998535156,88.85199998779296,0,0,0,5.838970624875698e-05
119,1.3858404402062,inf,inf,inf,1.4421240625,71.87599998535157,88.83599999023437,0,0,0,5.78255733788191e-05
120,1.3839935229169569,inf,inf,inf,1.4451165625,71.85200001220703,88.78800001464843,0,0,0,5.726099431808963e-05
121,1.3808431165586177,inf,inf,inf,1.4467403125,71.81400003417968,88.77999999023437,0,0,0,5.669605822014707e-05
122,1.378432808162497,inf,inf,inf,1.44683125,71.72800003173828,88.82000001464844,0,0,0,5.613085429495019e-05
123,1.3768591370513972,inf,inf,inf,1.44807875,71.79400000488282,88.81400001464844,0,0,0,5.556547179475087e-05
124,1.373395911795344,inf,inf,inf,1.44872125,71.89200003173828,88.81599999023437,0,0,0,5.5e-05
125,1.3709616908828894,inf,inf,inf,1.4493678125,71.94800000732423,88.86600001464844,0,0,0,5.443452820524913e-05
126,1.370067933909327,inf,inf,inf,1.4500259375,71.93400000732422,88.84600001464844,0,0,0,5.3869145705049814e-05
127,1.3663001330636388,inf,inf,inf,1.4513721875,71.87600003417968,88.84400001464844,0,0,0,5.330394177985294e-05
128,1.3635892934269376,4.214325242953525,0.12019319529383359,0.31503275289333504,1.4514453125,71.94199998535156,88.80399998779296,0,0,0,5.273900568191038e-05
129,1.3625135569930744,inf,inf,inf,1.4542534375,71.85800001220703,88.79199998779296,0,0,0,5.217442662118091e-05
130,1.3611872617384608,4.2304646996476,0.12099510600469449,0.31574596396738963,1.4556209375,71.76999998779297,88.78200001464843,0,0,0,5.161029375124304e-05
131,1.3585185527229766,inf,inf,inf,1.4562159375,71.79200001220703,88.76800001220703,0,0,0,5.104669615521656e-05
132,1.3550410891989533,inf,inf,inf,1.457123125,71.84799998535156,88.80000001220704,0,0,0,5.0483722831695335e-05
133,1.35306084603905,inf,inf,inf,1.4580134375,71.88200001220703,88.8080000366211,0,0,0,4.9921462680693324e-05
134,1.3517093151021633,inf,inf,inf,1.458249375,71.94800000976562,88.85200001464844,0,0,0,4.9360004489606314e-05
135,1.3485371624823097,4.222228107787817,0.12106209303396216,0.31059891461944883,1.4598071875,71.87400000732421,88.90800001708985,0,0,0,4.87994369191913e-05
136,1.3478202771225707,inf,inf,inf,1.4616459375,71.82800000488281,88.80599999023437,0,0,0,4.8239848489565944e-05
137,1.344110968921015,inf,inf,inf,1.4633709375,71.74200000732422,88.82599999023438,0,0,0,4.768132756623025e-05
138,1.3443742686038396,inf,inf,inf,1.464425,71.83400003417968,88.77800001464844,0,0,0,4.712396234611258e-05
139,1.3408847908607775,inf,inf,inf,1.4639634375,71.96400000976563,88.82399998779297,0,0,0,4.65678408436424e-05
140,1.3395685434913178,inf,inf,inf,1.464771875,71.88000001220703,88.80000001220704,0,0,0,4.601305087685168e-05
141,1.3370712965035991,inf,inf,inf,1.4655484375,71.91199998535156,88.74599998779297,0,0,0,4.5459680053507545e-05
142,1.3346105074996857,inf,inf,inf,1.4674759375,71.88200003417968,88.73799998779297,0,0,0,4.4907815757277845e-05
143,1.332685581976466,inf,inf,inf,1.46949125,71.84200003417969,88.68999999023437,0,0,0,4.435754513393239e-05
144,1.3312196876410005,inf,inf,inf,1.47106,71.84800003173828,88.76799999023437,0,0,0,4.380895507758154e-05
145,1.3289812171487785,inf,inf,inf,1.472135625,71.88400003173828,88.77199999023438,0,0,0,4.326213221695464e-05
146,1.3271328359961414,inf,inf,inf,1.4725803125,71.89800000732421,88.72799999023438,0,0,0,4.271716290172037e-05
147,1.3240679226142706,inf,inf,inf,1.474705625,71.90200000976563,88.69399999023437,0,0,0,4.217413318885109e-05
148,1.3246587697359964,inf,inf,inf,1.4747571875,71.87000001464844,88.74000001464844,0,0,0,4.163312882903344e-05
149,1.3203869453437036,inf,inf,inf,1.475363125,71.85599998779297,88.77199998779297,0,0,0,4.109423525312736e-05
150,1.3186498432994174,inf,inf,inf,1.47738125,71.86400001220703,88.75800001220703,0,0,0,4.055753755867557e-05
151,1.315922936566061,inf,inf,inf,1.47957625,71.85800001220703,88.72999999267579,0,0,0,4.0023120496465595e-05
152,1.3145248177621385,inf,inf,inf,1.481289375,71.83200001220703,88.75200001953125,0,0,0,3.9491068457146736e-05
153,1.3124114800986055,inf,inf,inf,1.482449375,71.76400000732421,88.73799999267578,0,0,0,3.896146545790372e-05
154,1.3117898759319724,inf,inf,inf,1.483273125,71.72400003417968,88.73000001708985,0,0,0,3.84343951291895e-05
155,1.3092072942464663,inf,inf,inf,1.484405,71.73199998535156,88.65199999267578,0,0,0,3.790994070151896e-05
156,1.3062435981752776,inf,inf,inf,1.486098125,71.76000000732422,88.64200001953125,0,0,0,3.73881849923259e-05
157,1.3041643504616167,inf,inf,inf,1.4876121875,71.77000001220703,88.68200001708985,0,0,0,3.6869210392885184e-05
158,1.3039328217220536,inf,inf,inf,1.48870375,71.77199998535156,88.64399999023438,0,0,0,3.635309885530223e-05
159,1.3015023515664703,inf,inf,inf,1.4900565625,71.75400001220703,88.63799999023438,0,0,0,3.5839931879571745e-05
160,1.2996630925926373,inf,inf,inf,1.491549375,71.76399998535156,88.64600001953124,0,0,0,3.532979050070801e-05
161,1.297582536483173,inf,inf,inf,1.4936503125,71.79199998779296,88.69200001708984,0,0,0,3.482275527594856e-05
162,1.2959134842184998,inf,inf,inf,1.4954071875,71.75800001220703,88.56800001953125,0,0,0,3.431890627203305e-05
163,1.295732855320358,inf,inf,inf,1.4964496875,71.76599998535156,88.60799999267579,0,0,0,3.381832305256004e-05
164,1.2924080349082092,inf,inf,inf,1.4965475,71.78000000976563,88.63400001708985,0,0,0,3.3321084665422807e-05
165,1.291338718623566,inf,inf,inf,1.4984684375,71.7860000341797,88.61399999267579,0,0,0,3.2827269630326885e-05
166,1.2895158234831812,inf,inf,inf,1.5007190625,71.74600000976562,88.61200001953125,0,0,0,3.233695592639077e-05
167,1.2870076819003629,inf,inf,inf,1.50200875,71.79399998535156,88.64400001708984,0,0,0,3.1850220979832206e-05
168,1.2848345325242796,inf,inf,inf,1.50297625,71.74799998779297,88.61000001953126,0,0,0,3.136714165174171e-05
169,1.2830883565185358,inf,inf,inf,1.5044696875,71.80999998535157,88.66599999511719,0,0,0,3.088779422594516e-05
170,1.2826307692783152,inf,inf,inf,1.5065446875,71.85199998535157,88.67800001953125,0,0,0,3.04122543969579e-05
171,1.2792102727386878,inf,inf,inf,1.509421875,71.83399998535157,88.69599999511719,0,0,0,2.994059725803154e-05
172,1.2783634261928682,inf,inf,inf,1.51257,71.80600000976563,88.6519999951172,0,0,0,2.9472897289295957e-05
173,1.2772541241965991,inf,inf,inf,1.5149159375,71.79600000488281,88.67200001953125,0,0,0,2.9009228345997946e-05
174,1.2754091580422948,inf,inf,inf,1.5171746875,71.8200000024414,88.61999999511718,0,0,0,2.8549663646838717e-05
175,1.2727748895530029,inf,inf,inf,1.5191634375,71.77800002929688,88.57200002441407,0,0,0,2.809427576241165e-05
176,1.2721425583131976,inf,inf,inf,1.5201128125,71.83800000488282,88.5819999975586,0,0,0,2.7643136603742755e-05
177,1.2691515960472284,inf,inf,inf,1.5224490625,71.79400003173828,88.5379999975586,0,0,0,2.719631741093496e-05
178,1.2689012825060233,inf,inf,inf,1.5233015625,71.83600002929687,88.58400001953125,0,0,0,2.6753888741918485e-05
179,1.2677166009311387,inf,inf,inf,1.5238946875,71.78200002929688,88.51599999267579,0,0,0,2.631592046130896e-05
180,1.2664605213297928,inf,inf,inf,1.5250575,71.80800000488281,88.48400001953125,0,0,0,2.588248172937502e-05
181,1.2631111979293976,inf,inf,inf,1.525318125,71.77000000732421,88.56599999267578,0,0,0,2.545364099111697e-05
182,1.263755944707125,inf,inf,inf,1.5275021875,71.83000003417969,88.50800001708984,0,0,0,2.5029465965458683e-05
183,1.2609656290184679,inf,inf,inf,1.52766125,71.8160000341797,88.52200001953125,0,0,0,2.46100236345539e-05
184,1.2594741046857492,inf,inf,inf,1.5290375,71.82600000732423,88.51999999267578,0,0,0,2.4195380233209008e-05
185,1.2571424298720966,inf,inf,inf,1.5301203125,71.83400000976563,88.48199999267578,0,0,0,2.378560123842377e-05
186,1.2559654102336875,inf,inf,inf,1.53239,71.85400003417969,88.54199999267578,0,0,0,2.3380751359051795e-05
187,1.2551099867653028,inf,inf,inf,1.533754375,71.84000001220703,88.55800001953125,0,0,0,2.298089452558216e-05
188,1.252817512463799,inf,inf,inf,1.534918125,71.74599998779297,88.55800001953125,0,0,0,2.258609388004419e-05
189,1.2516833540442274,inf,inf,inf,1.5357325,71.69599998779297,88.54400001708984,0,0,0,2.2196411766036492e-05
190,1.250974723808676,inf,inf,inf,1.5364509375,71.69599998535156,88.50999999267579,0,0,0,2.181190971888218e-05
191,1.2495056862453762,inf,inf,inf,1.538575625,71.75000001220702,88.49000002197266,0,0,0,2.1432648455911804e-05
192,1.2481397425623344,inf,inf,inf,1.53881,71.73000001464844,88.42600002197265,0,0,0,2.1058687866875344e-05
193,1.2465262135251058,inf,inf,inf,1.53959875,71.78600001220703,88.39200002441406,0,0,0,2.0690087004484855e-05
194,1.2450318311711104,inf,inf,inf,1.5400134375,71.79399998535156,88.50200002197266,0,0,0,2.032690407508948e-05
195,1.2432410121916961,inf,inf,inf,1.5411765625,71.75000001220702,88.5219999975586,0,0,0,1.996919642948395e-05
196,1.242415188075446,inf,inf,inf,1.5421446875,71.78200001220704,88.45200001953125,0,0,0,1.961702055385215e-05
197,1.2407781020533457,inf,inf,inf,1.543630625,71.71799998779296,88.43399999511719,0,0,0,1.927043206084741e-05
198,1.2397877949890759,inf,inf,inf,1.544834375,71.73999998535156,88.46799999511718,0,0,0,1.8929485680810563e-05
199,1.2380629501087392,inf,inf,inf,1.545516875,71.74200001464844,88.49400001953126,0,0,0,1.859423525312737e-05
200,1.237985206307839,inf,inf,inf,1.5465315625,71.80800001220703,88.46000002197266,0,0,0,1.8264733717726726e-05
201,1.2355866030061082,inf,inf,inf,1.5475459375,71.83000001220704,88.52199999511718,0,0,0,1.7941033106720778e-05
202,1.2359697797315583,inf,inf,inf,1.5496915625,71.80600001220704,88.4279999975586,0,0,0,1.7623184536188438e-05
